# Model for TARGETID=39628085208812510 at z=0, SPECTYPE=GALAXY, SUBTYPE=, smoothing=1.0
# wave_A flux
# 
3.616588141242738857e+03 4.612860100556024179e+01
3.617378479560318283e+03 4.538187410751359607e+01
3.618168817877897709e+03 4.431541475480886305e+01
3.618959156195477135e+03 4.325994042500501990e+01
3.619749494513056561e+03 4.261199699255992357e+01
3.620539832830635987e+03 4.268408779599414515e+01
3.621330171148215413e+03 4.359853072470262703e+01
3.622120509465794839e+03 4.527227310705810481e+01
3.622910847783374265e+03 4.747737073413750153e+01
3.623701186100953691e+03 4.994125144234234881e+01
3.624491524418533118e+03 5.241378369205459364e+01
3.625281862736112544e+03 5.465357952987702816e+01
3.626072201053691970e+03 5.639856948263077641e+01
3.626862539371271396e+03 5.737187612988481078e+01
3.627652877688850822e+03 5.733478201857954559e+01
3.628443216006430248e+03 5.619470140426606974e+01
3.629233554324009674e+03 5.409777152388468835e+01
3.630023892641589100e+03 5.141595512117433486e+01
3.630814230959168526e+03 4.863302850707969327e+01
3.631604569276747952e+03 4.620153035335759739e+01
3.632394907594327378e+03 4.443474559913761368e+01
3.633185245911906804e+03 4.345833936183786506e+01
3.633975584229486685e+03 4.323543236751604724e+01
3.634765922547066111e+03 4.366362502005987523e+01
3.635556260864645537e+03 4.466535419264259588e+01
3.636346599182224963e+03 4.619933632204634932e+01
3.637136937499804390e+03 4.821609061903063775e+01
3.637927275817383816e+03 5.058187113857138684e+01
3.638717614134963242e+03 5.301788518250666016e+01
3.639507952452542668e+03 5.514000182804196015e+01
3.640298290770122094e+03 5.656471512603920360e+01
3.641088629087701520e+03 5.701185205420934210e+01
3.641878967405280946e+03 5.639006050309955498e+01
3.642669305722860372e+03 5.482770866493895312e+01
3.643459644040439798e+03 5.262322127008690131e+01
3.644249982358019224e+03 5.014720887786464232e+01
3.645040320675598650e+03 4.773514117218216057e+01
3.645830658993178076e+03 4.562686691545513895e+01
3.646620997310757502e+03 4.397118911354287007e+01
3.647411335628336928e+03 4.286544175756091590e+01
3.648201673945916355e+03 4.240574808117523986e+01
3.648992012263495781e+03 4.270028540653101601e+01
3.649782350581075207e+03 4.382788503564381699e+01
3.650572688898654633e+03 4.578219181038693364e+01
3.651363027216234059e+03 4.843720058247754423e+01
3.652153365533813940e+03 5.154983599565355235e+01
3.652943703851393366e+03 5.482544739382894505e+01
3.653734042168972792e+03 5.802222587659920805e+01
3.654524380486552218e+03 6.100532365765809573e+01
3.655314718804131644e+03 6.374156619097193754e+01
3.656105057121711070e+03 6.623751104969811365e+01
3.656895395439290496e+03 6.845576031271764350e+01
3.657685733756869922e+03 7.030557934947879062e+01
3.658476072074449348e+03 7.167255462714754799e+01
3.659266410392028774e+03 7.244889950254764699e+01
3.660056748709608200e+03 7.257663206102654385e+01
3.660847087027187627e+03 7.208128249740408933e+01
3.661637425344767053e+03 7.108312804651905026e+01
3.662427763662346479e+03 6.979194258982224142e+01
3.663218101979925905e+03 6.847786230250773087e+01
3.664008440297505331e+03 6.739789934589592235e+01
3.664798778615084757e+03 6.668465818963196057e+01
3.665589116932664183e+03 6.626794852239740408e+01
3.666379455250243609e+03 6.591294337711207163e+01
3.667169793567823035e+03 6.537629748724785372e+01
3.667960131885402461e+03 6.457582813211969608e+01
3.668750470202981887e+03 6.365471063351768066e+01
3.669540808520561768e+03 6.290341366841979465e+01
3.670331146838141194e+03 6.258765298828511447e+01
3.671121485155720620e+03 6.278253635456713511e+01
3.671911823473300046e+03 6.332092523020816088e+01
3.672702161790879472e+03 6.388500942039261332e+01
3.673492500108458898e+03 6.415886990239464183e+01
3.674282838426038325e+03 6.394449763811478249e+01
3.675073176743617751e+03 6.319788694879981961e+01
3.675863515061197177e+03 6.198979480133968423e+01
3.676653853378776603e+03 6.044523308691356078e+01
3.677444191696356029e+03 5.871804780986430217e+01
3.678234530013935455e+03 5.698176661630388651e+01
3.679024868331514881e+03 5.540509969798466727e+01
3.679815206649094307e+03 5.413342936862621002e+01
3.680605544966673733e+03 5.326302806832704562e+01
3.681395883284253159e+03 5.281098016083586799e+01
3.682186221601832585e+03 5.270667135698118955e+01
3.682976559919412011e+03 5.280563303866514957e+01
3.683766898236991437e+03 5.292937738712440421e+01
3.684557236554570864e+03 5.293026217567280867e+01
3.685347574872150290e+03 5.276151913398318527e+01
3.686137913189729716e+03 5.252024652753124201e+01
3.686928251507309596e+03 5.241995753794359558e+01
3.687718589824889023e+03 5.269624902702386748e+01
3.688508928142468449e+03 5.350479192539735607e+01
3.689299266460047875e+03 5.486311846917759283e+01
3.690089604777627301e+03 5.665074777186342203e+01
3.690879943095206727e+03 5.864067104381445006e+01
3.691670281412786153e+03 6.055117368850513060e+01
3.692460619730365579e+03 6.211977498535277675e+01
3.693250958047945005e+03 6.319856567481430432e+01
3.694041296365524431e+03 6.382408175454057897e+01
3.694831634683103857e+03 6.416523371448474222e+01
3.695621973000683283e+03 6.438969604048737949e+01
3.696412311318262709e+03 6.457163803400065660e+01
3.697202649635842135e+03 6.468000957793627492e+01
3.697992987953421562e+03 6.462187564444194265e+01
3.698783326271000988e+03 6.431280163917421078e+01
3.699573664588580414e+03 6.372057281097714565e+01
3.700364002906159840e+03 6.283551354978979475e+01
3.701154341223739266e+03 6.162405525817317198e+01
3.701944679541318692e+03 6.003003606863780561e+01
3.702735017858898118e+03 5.803105875608763142e+01
3.703525356176477544e+03 5.570512669480714862e+01
3.704315694494057425e+03 5.322454578525906754e+01
3.705106032811636851e+03 5.081090004066946619e+01
3.705896371129216277e+03 4.872352879500369482e+01
3.706686709446795703e+03 4.723112074128378879e+01
3.707477047764375129e+03 4.651447763184317097e+01
3.708267386081954555e+03 4.660311811292474715e+01
3.709057724399533981e+03 4.742841255131094158e+01
3.709848062717113407e+03 4.893863844964528909e+01
3.710638401034692833e+03 5.111850123426900439e+01
3.711428739352272260e+03 5.385926454257895557e+01
3.712219077669851686e+03 5.689990388137586308e+01
3.713009415987431112e+03 5.985855511547572405e+01
3.713799754305010538e+03 6.232288165934971857e+01
3.714590092622589964e+03 6.395816279703949192e+01
3.715380430940169390e+03 6.452460383384816112e+01
3.716170769257748816e+03 6.389127659259868608e+01
3.716961107575328242e+03 6.208403498644062779e+01
3.717751445892907668e+03 5.928557683118868482e+01
3.718541784210487094e+03 5.580647230180423435e+01
3.719332122528066520e+03 5.204406892333680901e+01
3.720122460845645946e+03 4.841789146708896396e+01
3.720912799163225372e+03 4.536080377903042660e+01
3.721703137480804799e+03 4.331655565590985191e+01
3.722493475798384679e+03 4.273445927355116680e+01
3.723283814115964105e+03 4.430041158585960659e+01
3.724074152433543532e+03 4.934598861859380747e+01
3.724864490751122958e+03 5.965796650422643665e+01
3.725654829068702384e+03 7.551803937938564104e+01
3.726445167386281810e+03 9.308197543343803204e+01
3.727235505703861236e+03 1.063430930245704502e+02
3.728025844021440662e+03 1.139312077366563472e+02
3.728816182339020088e+03 1.188020200991151114e+02
3.729606520656599514e+03 1.190298191617023491e+02
3.730396858974178940e+03 1.085031864634724883e+02
3.731187197291758366e+03 8.821496419331208472e+01
3.731977535609337792e+03 6.696485238396317641e+01
3.732767873926917218e+03 5.153058391712193043e+01
3.733558212244496644e+03 4.259331345728462992e+01
3.734348550562076070e+03 3.798386824553425356e+01
3.735138888879655497e+03 3.580550933281688941e+01
3.735929227197234923e+03 3.511355008597777072e+01
3.736719565514814349e+03 3.555309301755897877e+01
3.737509903832393775e+03 3.696657634748680721e+01
3.738300242149973201e+03 3.916406542901027166e+01
3.739090580467552627e+03 4.184659488063622490e+01
3.739880918785132508e+03 4.462123999501287841e+01
3.740671257102711934e+03 4.704538179165365364e+01
3.741461595420291360e+03 4.872587169416396335e+01
3.742251933737870786e+03 4.942006125236267167e+01
3.743042272055450212e+03 4.907810346813843694e+01
3.743832610373029638e+03 4.783692851220423137e+01
3.744622948690609064e+03 4.596284326311372581e+01
3.745413287008188490e+03 4.375310284822705142e+01
3.746203625325767916e+03 4.146200722324226717e+01
3.746993963643347342e+03 3.929506903904554349e+01
3.747784301960926769e+03 3.744869187219492801e+01
3.748574640278506195e+03 3.613687875467561383e+01
3.749364978596085621e+03 3.557815856536684151e+01
3.750155316913665047e+03 3.595513472421984602e+01
3.750945655231244473e+03 3.736619272036500661e+01
3.751735993548823899e+03 3.976198544919918731e+01
3.752526331866403325e+03 4.290182682924850610e+01
3.753316670183982751e+03 4.641418085635984880e+01
3.754107008501562177e+03 4.988802137993074126e+01
3.754897346819141603e+03 5.291315266243216087e+01
3.755687685136721029e+03 5.512351657647592873e+01
3.756478023454300455e+03 5.628091080990571982e+01
3.757268361771880336e+03 5.637790297858589383e+01
3.758058700089459762e+03 5.566928981523169284e+01
3.758849038407039188e+03 5.458392135438499082e+01
3.759639376724618614e+03 5.356059353955196656e+01
3.760429715042198040e+03 5.288376687413047961e+01
3.761220053359777467e+03 5.261206930302446949e+01
3.762010391677356893e+03 5.262751476516979210e+01
3.762800729994936319e+03 5.274784806571722129e+01
3.763591068312515745e+03 5.281803556612885586e+01
3.764381406630095171e+03 5.274283489559238092e+01
3.765171744947674597e+03 5.247897389573316929e+01
3.765962083265254023e+03 5.202456796977864428e+01
3.766752421582833449e+03 5.143264830517959751e+01
3.767542759900412875e+03 5.083774921304989647e+01
3.768333098217992301e+03 5.045545061092664696e+01
3.769123436535571727e+03 5.052793208837118755e+01
3.769913774853151153e+03 5.123777742611175512e+01
3.770704113170730579e+03 5.265945739499430545e+01
3.771494451488310006e+03 5.477438418191191261e+01
3.772284789805889432e+03 5.745532890089252476e+01
3.773075128123468858e+03 6.042887285762410698e+01
3.773865466441048284e+03 6.336275822171970162e+01
3.774655804758628165e+03 6.600289072964682191e+01
3.775446143076207591e+03 6.825565746891149388e+01
3.776236481393787017e+03 7.020894492921223673e+01
3.777026819711366443e+03 7.204859750894382842e+01
3.777817158028945869e+03 7.394317965185329911e+01
3.778607496346525295e+03 7.598803720546452212e+01
3.779397834664104721e+03 7.815928832214979138e+01
3.780188172981684147e+03 8.027530895424153812e+01
3.780978511299263573e+03 8.205615703197493360e+01
3.781768849616842999e+03 8.324478047249083090e+01
3.782559187934422425e+03 8.370082710283531924e+01
3.783349526252001851e+03 8.338381888436254030e+01
3.784139864569581277e+03 8.231828303506918587e+01
3.784930202887160704e+03 8.052322313724039304e+01
3.785720541204740130e+03 7.801954688911459357e+01
3.786510879522319556e+03 7.493469493106739776e+01
3.787301217839898982e+03 7.153462417244935523e+01
3.788091556157478408e+03 6.817428213754800481e+01
3.788881894475057834e+03 6.515042717115287019e+01
3.789672232792637260e+03 6.264813113200287376e+01
3.790462571110216686e+03 6.072780089597598874e+01
3.791252909427796112e+03 5.925814771007493675e+01
3.792043247745375538e+03 5.801596242855509189e+01
3.792833586062955419e+03 5.675805588524453071e+01
3.793623924380534845e+03 5.525128395446793661e+01
3.794414262698114271e+03 5.339430653780146940e+01
3.795204601015693697e+03 5.129535959077220753e+01
3.795994939333273123e+03 4.918024770668952073e+01
3.796785277650852549e+03 4.730607912536009962e+01
3.797575615968431975e+03 4.594248983535277375e+01
3.798365954286011402e+03 4.535030053551055573e+01
3.799156292603590828e+03 4.576614450910703624e+01
3.799946630921170254e+03 4.733058072528137217e+01
3.800736969238749680e+03 4.999841556476133064e+01
3.801527307556329106e+03 5.355149882643304693e+01
3.802317645873908532e+03 5.762829986447634667e+01
3.803107984191487958e+03 6.175568725706054352e+01
3.803898322509067384e+03 6.546319091793581890e+01
3.804688660826646810e+03 6.842784269681739318e+01
3.805478999144226236e+03 7.055283125566069202e+01
3.806269337461805662e+03 7.195295713828004125e+01
3.807059675779385088e+03 7.286717581522513854e+01
3.807850014096964514e+03 7.354110773409890101e+01
3.808640352414543941e+03 7.411023439128661039e+01
3.809430690732123367e+03 7.453885792661878895e+01
3.810221029049703247e+03 7.465907284656769605e+01
3.811011367367282674e+03 7.427487859369266232e+01
3.811801705684862100e+03 7.325700179371878562e+01
3.812592044002441526e+03 7.160919676900454078e+01
3.813382382320020952e+03 6.948736346800978936e+01
3.814172720637600378e+03 6.713382206647069950e+01
3.814963058955179804e+03 6.478387354707118106e+01
3.815753397272759230e+03 6.262965115303626362e+01
3.816543735590338656e+03 6.080057721559390416e+01
3.817334073907918082e+03 5.932052211846220757e+01
3.818124412225497508e+03 5.810091062283991903e+01
3.818914750543076934e+03 5.700717626096867008e+01
3.819705088860656360e+03 5.595601199230127065e+01
3.820495427178235786e+03 5.495930064694430683e+01
3.821285765495815212e+03 5.408008346612756156e+01
3.822076103813394639e+03 5.334294016778490288e+01
3.822866442130974065e+03 5.266718107299450935e+01
3.823656780448553491e+03 5.188859299570999895e+01
3.824447118766132917e+03 5.086436179749242825e+01
3.825237457083712343e+03 4.956651405395948728e+01
3.826027795401291769e+03 4.808786006455374462e+01
3.826818133718871195e+03 4.657035463216702453e+01
3.827608472036451076e+03 4.511160015982016347e+01
3.828398810354030502e+03 4.371588107725784766e+01
3.829189148671609928e+03 4.231410378213455203e+01
3.829979486989189354e+03 4.081536216511658210e+01
3.830769825306768780e+03 3.916235216457641855e+01
3.831560163624348206e+03 3.737972623934895466e+01
3.832350501941927632e+03 3.558884016679250806e+01
3.833140840259507058e+03 3.397511443822856592e+01
3.833931178577086484e+03 3.273001096232121654e+01
3.834721516894665911e+03 3.197939567571467023e+01
3.835511855212245337e+03 3.173732057346557767e+01
3.836302193529824763e+03 3.195467826229094399e+01
3.837092531847404189e+03 3.257440551557431263e+01
3.837882870164983615e+03 3.353478327571151851e+01
3.838673208482563041e+03 3.482101379803165031e+01
3.839463546800142467e+03 3.647478255342520725e+01
3.840253885117721893e+03 3.852594197139204368e+01
3.841044223435301319e+03 4.096319079692261056e+01
3.841834561752880745e+03 4.371851799851579301e+01
3.842624900070460171e+03 4.664388807492517230e+01
3.843415238388039597e+03 4.955639558364237018e+01
3.844205576705619023e+03 5.230618283015972736e+01
3.844995915023198904e+03 5.478577188728013425e+01
3.845786253340778330e+03 5.693480091256176934e+01
3.846576591658357756e+03 5.874968295362519655e+01
3.847366929975937182e+03 6.025775883803036947e+01
3.848157268293516609e+03 6.148747909349620500e+01
3.848947606611096035e+03 6.246188829907441686e+01
3.849737944928675461e+03 6.322002300849458578e+01
3.850528283246254887e+03 6.382670711814220965e+01
3.851318621563834313e+03 6.433531504530159850e+01
3.852108959881413739e+03 6.474344182139897441e+01
3.852899298198993165e+03 6.498556777952727259e+01
3.853689636516572591e+03 6.496296658465637108e+01
3.854479974834152017e+03 6.459086197959038600e+01
3.855270313151731443e+03 6.384517715208302491e+01
3.856060651469310869e+03 6.279537388242634677e+01
3.856850989786890295e+03 6.158285341934996637e+01
3.857641328104469721e+03 6.035963425846573216e+01
3.858431666422049148e+03 5.926969971100539425e+01
3.859222004739628574e+03 5.845783764356032464e+01
3.860012343057208000e+03 5.805570824029726396e+01
3.860802681374787426e+03 5.815437808828723121e+01
3.861593019692366852e+03 5.876574401999776853e+01
3.862383358009946278e+03 5.978542864845661597e+01
3.863173696327526159e+03 6.100230075423256437e+01
3.863964034645105585e+03 6.216604229739517962e+01
3.864754372962685011e+03 6.306970112021189578e+01
3.865544711280264437e+03 6.359402778202290563e+01
3.866335049597843863e+03 6.371143439400137254e+01
3.867125387915423289e+03 6.346498364877588472e+01
3.867915726233002715e+03 6.292754812937997144e+01
3.868706064550582141e+03 6.217049270083221302e+01
3.869496402868161567e+03 6.126501354680048905e+01
3.870286741185740993e+03 6.030007776096878302e+01
3.871077079503320419e+03 5.940393698225519614e+01
3.871867417820899846e+03 5.875070663960035233e+01
3.872657756138479272e+03 5.850952329699553900e+01
3.873448094456058698e+03 5.874991513498287077e+01
3.874238432773638124e+03 5.937587048533313805e+01
3.875028771091217550e+03 6.013782136600919159e+01
3.875819109408796976e+03 6.071733976450397563e+01
3.876609447726376402e+03 6.085697932977003433e+01
3.877399786043955828e+03 6.048281704442862861e+01
3.878190124361535254e+03 5.972994147176684976e+01
3.878980462679114680e+03 5.884888714440462820e+01
3.879770800996694106e+03 5.805627106974097273e+01
3.880561139314273987e+03 5.742805208758799296e+01
3.881351477631853413e+03 5.689571431393943612e+01
3.882141815949432839e+03 5.631820191860690272e+01
3.882932154267012265e+03 5.555552387172809858e+01
3.883722492584591691e+03 5.450089381867009308e+01
3.884512830902171117e+03 5.309313695955249557e+01
3.885303169219750544e+03 5.136143937543862847e+01
3.886093507537329970e+03 4.948689638976443916e+01
3.886883845854909396e+03 4.781779352811059880e+01
3.887674184172488822e+03 4.675057406370859781e+01
3.888464522490068248e+03 4.650297764359776664e+01
3.889254860807647674e+03 4.709883886606058923e+01
3.890045199125227100e+03 4.851979333251831861e+01
3.890835537442806526e+03 5.065987959988153477e+01
3.891625875760385952e+03 5.324510913881347562e+01
3.892416214077965378e+03 5.601779009147012545e+01
3.893206552395544804e+03 5.880764046238070364e+01
3.893996890713124230e+03 6.143544862774710680e+01
3.894787229030703656e+03 6.374379939213235247e+01
3.895577567348283083e+03 6.568072925861767430e+01
3.896367905665862509e+03 6.727065822677417373e+01
3.897158243983441935e+03 6.853395960300774448e+01
3.897948582301021816e+03 6.946220243378914461e+01
3.898738920618601242e+03 7.004438879118933414e+01
3.899529258936180668e+03 7.029774717969726794e+01
3.900319597253760094e+03 7.027228429145708333e+01
3.901109935571339520e+03 7.002067919663733164e+01
3.901900273888918946e+03 6.956624534569843377e+01
3.902690612206498372e+03 6.892483810207207284e+01
3.903480950524077798e+03 6.818122417532711665e+01
3.904271288841657224e+03 6.754295983721775087e+01
3.905061627159236650e+03 6.730819940218064801e+01
3.905851965476816076e+03 6.776142231818838013e+01
3.906642303794395502e+03 6.907191874086541361e+01
3.907432642111974928e+03 7.123556617954805859e+01
3.908222980429554354e+03 7.405002128820109419e+01
3.909013318747133781e+03 7.716257332548835279e+01
3.909803657064713207e+03 8.019443081393393413e+01
3.910593995382292633e+03 8.285459802068317003e+01
3.911384333699872059e+03 8.497567865382663399e+01
3.912174672017451485e+03 8.649043245673425417e+01
3.912965010335030911e+03 8.738777517992625121e+01
3.913755348652610337e+03 8.766990509858649716e+01
3.914545686970189763e+03 8.734863844522945442e+01
3.915336025287769644e+03 8.644820216052234230e+01
3.916126363605349070e+03 8.499588938574348163e+01
3.916916701922928496e+03 8.306519008892807676e+01
3.917707040240507922e+03 8.076606328692214731e+01
3.918497378558087348e+03 7.820541316745639904e+01
3.919287716875666774e+03 7.554099180891373067e+01
3.920078055193246200e+03 7.299180732436104790e+01
3.920868393510825626e+03 7.078242257103676138e+01
3.921658731828405053e+03 6.907664016389696826e+01
3.922449070145984479e+03 6.791086394764994338e+01
3.923239408463563905e+03 6.716272650091403307e+01
3.924029746781143331e+03 6.658176719757963724e+01
3.924820085098722757e+03 6.586580738301042004e+01
3.925610423416302183e+03 6.475351279973492069e+01
3.926400761733881609e+03 6.309431340830235513e+01
3.927191100051461035e+03 6.087037648404677270e+01
3.927981438369040461e+03 5.817078723410637053e+01
3.928771776686619887e+03 5.514580316544889627e+01
3.929562115004199313e+03 5.196118832088563977e+01
3.930352453321778739e+03 4.878790689848723616e+01
3.931142791639358165e+03 4.580037810337024951e+01
3.931933129956937591e+03 4.312485665668084778e+01
3.932723468274517472e+03 4.088363770862313373e+01
3.933513806592096898e+03 3.925624224289511233e+01
3.934304144909676324e+03 3.842266094031468526e+01
3.935094483227255751e+03 3.849570902615710111e+01
3.935884821544835177e+03 3.948157864940746009e+01
3.936675159862414603e+03 4.125626662445634452e+01
3.937465498179994029e+03 4.361709879097153930e+01
3.938255836497573455e+03 4.635965037266751665e+01
3.939046174815152881e+03 4.923463642758801484e+01
3.939836513132732307e+03 5.197839457993159584e+01
3.940626851450311733e+03 5.443221547747945976e+01
3.941417189767891159e+03 5.652267119946117191e+01
3.942207528085470585e+03 5.824274220835278015e+01
3.942997866403050011e+03 5.969342835655638169e+01
3.943788204720629437e+03 6.106138454251023262e+01
3.944578543038208863e+03 6.252720515415460056e+01
3.945368881355788290e+03 6.418346134843640982e+01
3.946159219673367716e+03 6.600217892390925556e+01
3.946949557990947142e+03 6.786126862070472043e+01
3.947739896308526568e+03 6.962832082923213761e+01
3.948530234626105994e+03 7.123864295396388968e+01
3.949320572943685420e+03 7.270328725368578660e+01
3.950110911261264846e+03 7.405524153464654091e+01
3.950901249578844727e+03 7.529687505911218182e+01
3.951691587896424153e+03 7.639243639833001964e+01
3.952481926214003579e+03 7.728856083776217645e+01
3.953272264531583005e+03 7.793183905920437837e+01
3.954062602849162431e+03 7.828037048820010568e+01
3.954852941166741857e+03 7.829697963437757835e+01
3.955643279484321283e+03 7.793628410941227003e+01
3.956433617801900709e+03 7.718098314355052025e+01
3.957223956119480135e+03 7.606888869545004184e+01
3.958014294437059561e+03 7.464170566556180120e+01
3.958804632754638988e+03 7.288381727857222359e+01
3.959594971072218414e+03 7.068940343359099643e+01
3.960385309389797840e+03 6.793605851000782536e+01
3.961175647707377266e+03 6.462225717521648960e+01
3.961965986024956692e+03 6.087136768064429759e+01
3.962756324342536118e+03 5.686468328208225387e+01
3.963546662660115544e+03 5.277715500376045554e+01
3.964337000977694970e+03 4.873632568966922207e+01
3.965127339295274396e+03 4.481092970496740691e+01
3.965917677612853822e+03 4.100806508783357174e+01
3.966708015930433248e+03 3.737892865036629075e+01
3.967498354248012674e+03 3.413289352743548477e+01
3.968288692565592555e+03 3.160908537301668275e+01
3.969079030883171981e+03 3.009418449571047915e+01
3.969869369200751407e+03 2.968522713724423667e+01
3.970659707518330833e+03 3.035016856276754993e+01
3.971450045835910259e+03 3.203931781249679034e+01
3.972240384153489686e+03 3.463303437824771436e+01
3.973030722471069112e+03 3.792643846001638508e+01
3.973821060788648538e+03 4.180565929685455728e+01
3.974611399106227964e+03 4.626334376020142258e+01
3.975401737423807390e+03 5.118408506363515897e+01
3.976192075741386816e+03 5.631756575766034700e+01
3.976982414058966242e+03 6.145104438400410629e+01
3.977772752376545668e+03 6.644173689411073269e+01
3.978563090694125094e+03 7.115779418371046461e+01
3.979353429011704520e+03 7.546082244943497130e+01
3.980143767329283946e+03 7.922055645236271459e+01
3.980934105646863372e+03 8.236084063297815305e+01
3.981724443964442798e+03 8.489105651495705729e+01
3.982514782282022225e+03 8.691319546784913541e+01
3.983305120599601651e+03 8.861282399115566477e+01
3.984095458917181077e+03 9.020213209043532743e+01
3.984885797234760503e+03 9.184111902428546159e+01
3.985676135552340384e+03 9.359392294400589662e+01
3.986466473869919810e+03 9.541731377080722609e+01
3.987256812187499236e+03 9.718308865656209150e+01
3.988047150505078662e+03 9.874223535787287176e+01
3.988837488822658088e+03 9.997691688104785612e+01
3.989627827140237514e+03 1.008399083901509243e+02
3.990418165457816940e+03 1.013794937730945520e+02
3.991208503775396366e+03 1.017051728251052225e+02
3.991998842092975792e+03 1.019047504675537823e+02
3.992789180410555218e+03 1.019933443616296813e+02
3.993579518728134644e+03 1.019347838133018342e+02
3.994369857045714070e+03 1.017029793884026390e+02
3.995160195363293496e+03 1.013404680788275556e+02
3.995950533680872923e+03 1.009807426879079912e+02
3.996740871998452349e+03 1.008149697721416089e+02
3.997531210316031775e+03 1.010247510621760370e+02
3.998321548633611201e+03 1.017183511384396155e+02
3.999111886951190627e+03 1.028796784430159903e+02
3.999902225268770053e+03 1.043374449905782342e+02
4.000692563586349479e+03 1.057970458018406532e+02
4.001482901903928905e+03 1.069456803383135792e+02
4.002273240221508331e+03 1.075536609982854372e+02
4.003063578539088212e+03 1.075309093626344605e+02
4.003853916856667638e+03 1.069513507606532414e+02
4.004644255174247064e+03 1.060382519984261194e+02
4.005434593491826490e+03 1.051124577354307092e+02
4.006224931809405916e+03 1.045099745149945818e+02
4.007015270126985342e+03 1.044605653825449281e+02
4.007805608444564768e+03 1.049792816794553403e+02
4.008595946762144195e+03 1.058614697366009949e+02
4.009386285079723621e+03 1.067846368947239881e+02
4.010176623397303047e+03 1.074573204416668943e+02
4.010966961714882473e+03 1.077441664581255907e+02
4.011757300032461899e+03 1.076920981976110454e+02
