 108 PSZ2 G030.70+09.44  30.7040014   9.4426262 273.4416566   2.3314015  2.428910  5.11550  0.000000  41.03382 0.000000 0.026715
 109 PSZ2 G030.90+34.37  30.9086721  34.3722329 250.8441049  13.3853348  2.428899  4.93896  0.000000  15.66794 0.000000 0.005508
 110 PSZ2 G031.37-71.95  31.3747123 -71.9592674 352.6812052 -26.1712860  2.428232  4.72892  0.000000  17.61113 0.000000 0.005030
 111 PSZ2 G031.41-19.16  31.4169161 -19.1637288 299.4189763  -9.8989724  2.428494  5.69411  0.000000  14.56085 0.000000 0.006605
 112 PSZ2 G031.93+78.71  31.9897349  78.7303701 205.4577497  26.3805893  2.428475  5.05916  0.000000  11.83321 0.000000 0.006720
 113 PSZ2 G032.12-14.96  32.1381235 -14.9519628 295.8871580  -7.4441866  2.428912  7.33381  0.000000  24.27149 0.000000 0.018031
 115 PSZ2 G032.31+66.07  32.3169523  66.0758455 219.2979138  24.3892375  2.428427  5.13800  0.000000  20.43600 0.000000 0.006437
 116 PSZ2 G032.77+19.69  32.7657334  19.7091412 265.1072204   8.7050692  2.428895  4.74776  0.000000  13.30080 0.000000 0.005260
 117 PSZ2 G033.27-17.54  33.2770532 -17.5401237 298.7166445  -7.6030832  2.428635  6.85451  0.000000  12.95423 0.000000 0.006401
 118 PSZ2 G033.46-48.43  33.4388204 -48.4145050 328.0593854 -19.6232834  2.428872 10.17507  0.000000  30.66528 0.000000 0.016763
 119 PSZ2 G033.81+77.18  33.8829984  77.1957929 207.2093572  26.6102331  2.428905 18.40569  3.716808  13.43198 0.003901 0.017237
 121 PSZ2 G033.97-76.61  33.9715071 -76.6177687 357.9273591 -26.0953029  3.839240 12.60114  0.000000  13.52759 0.000792 0.009519
 122 PSZ2 G034.38+51.57  34.4061151  51.5539306 234.8836967  21.7995267  2.428209  5.98600  0.000000  65.50021 0.000000 0.042464
 123 PSZ2 G034.78+31.71  34.7865125  31.7145719 254.6902504  15.3198423  2.428911  4.99950  0.000000  15.66794 0.000000 0.006256
 124 PSZ2 G035.89-61.39  35.8946836 -61.3936680 341.7593232 -22.2282481  2.428912  4.73259  0.000000  80.51279 0.000000 0.028035
 125 PSZ2 G036.09-17.43  36.0962639 -17.4326636 299.8263339  -5.1483475  2.428334  5.37039  0.000000  33.00755 0.000000 0.013432
 128 PSZ2 G036.73+14.93  36.7295041  14.9492745 271.1159164  10.0540898  2.428908  6.68776  0.000000   9.01508 0.000000 0.006708
 129 PSZ2 G036.77-16.51  36.7769605 -16.5116103 299.2989290  -4.1504137  2.428233  4.62819  0.000000  23.24276 0.000000 0.008205
 131 PSZ2 G037.05-70.55  37.0782232 -70.5509871 351.5229557 -24.1130445  3.839714  4.68321  0.000000  50.43871 0.000000 0.014439
 132 PSZ2 G037.25-16.27  37.2512847 -16.2775479 299.2983320  -3.6387063  2.428323  5.07099  0.000000  16.36674 0.000000 0.006767
 134 PSZ2 G037.48+71.52  37.4888752  71.4970212 213.6666594  27.0554538  2.428818  6.24089  0.000000  25.70639 0.000000 0.012610
 136 PSZ2 G037.69-46.87  37.6929504 -46.8777548 327.6175442 -16.3991623  2.428267  5.90356  0.000000  29.36555 0.000000 0.011063
 137 PSZ2 G038.68+24.50  38.6658457  24.5083721 262.9591022  15.6678573  2.428754  5.28899  0.000000  26.12539 0.000000 0.011031
 138 PSZ2 G038.95-46.90  38.9552971 -46.9019908 327.9887435 -15.6133520  2.427835  5.55850  0.000000  51.84327 0.000000 0.018059
 139 PSZ2 G039.21-75.96  39.2166259 -75.9646172 357.4653192 -24.7552547  2.428863  4.56029  0.000000  21.23140 0.000000 0.005761
 140 PSZ2 G039.32-59.88  39.3224244 -59.8806002 340.7698037 -20.1640435  2.428786  5.42175  0.000000  23.24276 0.000000 0.008397
 142 PSZ2 G039.85-39.96  39.8710959 -39.9559192 321.7498598 -12.1463943  2.428885  9.63045  0.000000  17.09114 0.000241 0.010340
 143 PSZ2 G039.86+18.70  39.8690344  18.7049591 268.9272196  14.3619665  2.428831  4.55833  0.000000  20.22797 0.000000 0.008499
 144 PSZ2 G039.98-53.12  39.9837302 -53.1201324 334.2369494 -17.4076141  2.428860  6.02018  0.000000  22.86998 0.000000 0.009336
 145 PSZ2 G040.03+74.95  40.0445381  74.9510356 209.8199825  27.9666710  2.428765  8.32081  0.000000  30.66528 0.000000 0.018474
 146 PSZ2 G040.11-42.58  40.1038156 -42.5874453 324.2670599 -13.1067021  2.428301  4.70640  0.000000  36.66671 0.000000 0.011290
 148 PSZ2 G040.58+77.12  40.4985144  77.1038160 207.3812713  28.0756954  2.428902  6.82350  0.000000  32.47817 0.000000 0.017018
 149 PSZ2 G041.43-66.81  41.4369013 -66.8127366 348.1084422 -21.5507349  2.428765  5.21311  0.000000 119.43745 0.000000 0.055787
 150 PSZ2 G041.45+29.10  41.4516310  29.1006256 259.4664801  19.6925477  2.428244  9.38972  0.000000  17.09114 0.000208 0.011324
 151 PSZ2 G041.69+21.68  41.6997924  21.6860807 266.8049624  17.1309217  3.840359  4.50562  0.000000  22.97054 0.000000 0.007616
 153 PSZ2 G042.32+17.48  42.3280433  17.4855322 271.0698533  15.9973002  2.428547  6.17306  0.000000  14.56085 0.000000 0.006056
 154 PSZ2 G042.53+35.20  42.5323187  35.2033984 253.6242588  22.5908722  2.428589  4.67444  0.000000  33.00755 0.000000 0.010160
 155 PSZ2 G042.54+18.02  42.5414972  18.0237468 270.6433998  16.4013953  2.427453  4.78788  0.000000   8.25610 0.000000 0.004156
 156 PSZ2 G042.81+56.61  42.8381498  56.6057578 230.6241982  27.7085175  2.428650 10.74031  0.000000  13.52759 0.000832 0.014140
 157 PSZ2 G042.81-82.97  42.8130097 -82.9734066   5.1724744 -25.7138057  2.428800  8.43762  0.000000  11.52488 0.000000 0.005353
 158 PSZ2 G043.44-41.27  43.4483901 -41.2781735 324.1836115 -10.2966166  2.428839  5.55255  0.000000  10.52755 0.000000 0.004854
 159 PSZ2 G044.07-59.30  44.0729912 -59.3048612 341.1382436 -17.7168860  2.428866  4.88407  0.000000  31.59826 0.000000 0.012178
 160 PSZ2 G044.20+48.66  44.2214962  48.6728367 239.5997644  27.2243775  2.428831 25.72861  9.470478  34.22485 0.023078 0.055467
 161 PSZ2 G044.21+52.13  44.2185981  52.1365515 235.7544571  27.8333101  2.427587  4.64078  0.000000  13.30080 0.000000 0.006648
 162 PSZ2 G044.46-65.42  44.4834322 -65.4441501 347.1970095 -19.9182329  2.428857  5.96503  0.000000  33.00755 0.000000 0.011703
 163 PSZ2 G044.58-20.46  44.5898740 -20.4682420 306.2850467   0.5175403  2.428906  6.23233  0.000000  11.34004 0.000000 0.005488
 164 PSZ2 G044.77-51.30  44.7802814 -51.3008817 333.7655829 -13.9819905  2.428814  7.60423  0.000000  10.08880 0.000000 0.005635
 165 PSZ2 G044.83+10.02  44.8475987  10.0305468 279.1596748  15.0919580  2.428866  8.45563  0.000000  32.47817 0.000000 0.030025
 166 PSZ2 G045.04+30.38  45.0422521  30.3817681 259.3115246  23.0598388  2.428892  4.63608  0.000000  63.72568 0.000000 0.022055
 167 PSZ2 G045.10-43.18  45.1001163 -43.1806085 326.4720469 -10.0924216  2.428908  6.89083  0.000000  28.89457 0.000000 0.012106
 168 PSZ2 G045.13+67.78  45.1414912  67.8126613 217.9667782  29.5576741  2.428628  5.87776  0.000000  14.56085 0.000000 0.005926
 170 PSZ2 G045.32-38.46  45.3033854 -38.4522199 322.3321225  -7.7142726  2.428512  6.05820  0.000000   6.37689 0.000094 0.002750
 171 PSZ2 G045.47+17.80  45.4797803  17.8003587 272.0322170  18.8742908  2.428635  4.66988  0.000000  14.39031 0.000000 0.004907
 172 PSZ2 G045.50-08.62  45.5038963  -8.6229450 296.3535003   7.0747460  2.428754  5.63260  0.000000  10.65610 0.000000 0.005380
 174 PSZ2 G045.51+16.26  45.4952394  16.2259577 273.5604785  18.2576979  2.428085  5.51127  0.000000  46.12296 0.000000 0.017911
 175 PSZ2 G045.87+57.70  45.9273502  57.7356773 229.5598087  29.4993945  2.428911  5.09446  0.000000  18.18112 0.000000 0.007213
 177 PSZ2 G046.10+27.18  46.1055999  27.1804284 262.9273037  22.8751267  2.428437  8.99643  0.000000  10.25324 0.000026 0.005646
 178 PSZ2 G046.13+30.72  46.1371980  30.7299361 259.2810682  24.0645679  2.428880  4.94378  0.000000  11.16106 0.000000 0.004204
 179 PSZ2 G046.26-70.47  46.2689778 -70.4729212 352.4470700 -21.1698970  2.428890  5.06944  0.000000  14.39031 0.000000 0.004393
 182 PSZ2 G046.47-49.44  46.5001212 -49.4321582 332.5661709 -12.1571310  2.428475 12.30571  0.000000  21.59341 0.001038 0.014649
 183 PSZ2 G046.88+56.48  46.8350520  56.4776838 231.0509065  29.8836305  2.427851  9.93424  0.000000  21.59341 0.000000 0.021885
 185 PSZ2 G047.53+08.55  47.5387818   8.5518074 281.7441112  16.8431644  2.428900  6.55390  0.000000  12.95423 0.000000 0.006387
 186 PSZ2 G047.71-59.47  47.7109253 -59.4930455 342.1335823 -16.1177016  2.428427  4.72324  0.000000  11.72467 0.000000 0.004712
 187 PSZ2 G047.73-60.15  47.7301400 -60.1491715 342.7506676 -16.3999266  2.428447  6.25214  0.000000  25.70639 0.000000 0.008869
 188 PSZ2 G048.08-46.63  48.0528668 -46.6577080 330.5876311  -9.9202565  2.427850  5.13363  0.000000  58.27302 0.000000 0.029170
 190 PSZ2 G048.10+57.16  48.0972528  57.1789323 230.2991000  30.6231629  2.428887  7.77239  0.000000  21.59341 0.000000 0.016998
 191 PSZ2 G048.21-65.00  48.2197706 -65.0097752 347.4397251 -18.3100163  2.428890  4.83178  0.000000  14.39031 0.000000 0.004911
 193 PSZ2 G048.39-16.78  48.3967831 -16.7819708 304.8894450   5.4829465  2.428897  4.57623  0.000000  13.30080 0.000000 0.003973
 194 PSZ2 G048.47+34.86  48.4711178  34.8603694 255.5350510  27.1466809  2.428366  5.74142  0.000000  46.32574 0.000000 0.018280
 196 PSZ2 G048.91-25.55  48.9259982 -25.5503802 312.6849815   1.4082521  2.428875  5.02847  0.000000   9.36596 0.000000 0.003702
 197 PSZ2 G049.09+25.23  49.0933707  25.2393398 265.9154753  24.7403204  2.428890  6.09655  0.000000  20.67819 0.000000 0.008800
 198 PSZ2 G049.18+65.05  49.1892221  65.0573954 221.1193584  31.2333630  3.840255  6.14944  0.000000   8.02037 0.000000 0.003283
 199 PSZ2 G049.22+30.87  49.2286413  30.8729440 260.0265096  26.6369954  2.427791 10.86976  0.000000  17.09114 0.000410 0.011706
 200 PSZ2 G049.32+44.37  49.3204478  44.3433619 245.1715348  29.8874239  2.428843  7.95437  0.000000   8.11542 0.000000 0.005695
 201 PSZ2 G049.69-49.46  49.6970295 -49.4642645 333.6176062 -10.3524379  2.428781  8.15535  0.000000  24.27149 0.000000 0.015821
 202 PSZ2 G049.80-25.16  49.8067744 -25.1741172 312.7776600   2.2837065  2.428905  5.70343  0.000000  23.24276 0.000000 0.008178
 203 PSZ2 G050.06-27.32  50.0678122 -27.3229965 314.7312174   1.3563281  2.428866  6.78541  0.000000  14.56085 0.000000 0.006890
 204 PSZ2 G050.40+31.17  50.4147861  31.1804798 260.0262433  27.6989336  2.428366  6.87458  0.000000  12.95423 0.000000 0.005397
 205 PSZ2 G050.46+67.54  50.5020069  67.5635354 218.1495449  31.6012687  2.428447  5.42530  0.000000  10.13315 0.000000 0.003912
